id,texto_sap,category,sub_category
400018235,"El  cliente  encontró  pelets/ granza  apelmazados en  las valvulas ( ""culots"") mientras las condiciones de temperatura  y energia estuvieron respetadas .
El cliente  piensa que  hay una contaminación con nuestra granza.
 Ver mail adjunto
",Producto,Contaminacion
400018242,"Copio la reclamación del cliente:
"". Del total del pedido, en torno a 10 pallets venían mojados, amarillentos y mal retractilados, en cuanto me envíen las fotos os las reenviaré para que veáis el estado de la mercancía y el lote para que podáis investigar de dónde han salido porque tienen pinta de ser antiguos y que han estado almacenados al sol.
El caso es que, como no podíamos parar la fabricación, se han utilizado algunos sacos y el material resultante es de baja calidad y presenta agujeros.

El cliente envía fotos (adjuntas) y comenta:
""Os paso las fotos y os confirmo el lote: KC – 13451.En la foto 1 podéis ver el bueno (derecha) frente al defectuoso (izquierda)
",Producto,Humedad
400018261,"El cliente reclama que el material recibido tiene cabello de Angel.
Se adjunto mail del cliente con fotos en anexos",Producto,Contaminacion
400018270,"El cliente nos indica que el dia  25/01 recibe, con el albarán 0024624087, varios grados, pero en vez de recibir 5 pallets de PE023, que estaba en su pedido, recibe 5 pallets de P28400, que nunca había pedido. Se adjunta correo del cliente pidiendo que se le envíe con urgencia el material PE023 que necesita para no parar su producción y para cumplir con sus entregas a sus clientes",Suministro,Carga erronea
400018271,"El cliente indica que en la entrega 24624395 falta un saco de P33045 , 25 Kg. se adjunta correo i CMR con anotacion ( el cliente anota ambién que en la entrega hay 3 lotes distintos por cada producto, y pide que se le entregue todo del mismo lote, sobre todo por cantidades tan pequeñas)",Suministro,Cantidad
400018278,"el cliente lamenta la diferencia de 956,5 kg en la cantidad entregada.
pide que se le haga un rembolso

añado correo con ticket de pesada",Suministro,Cantidad
400018288,"El cliente envía la queja al GC. Texto:

""adjunto una NC por material mojado, que nos ha  originado mucha merma en nuestro producto final. Rogamos nos indique como proceder con el material afectado""",Producto,Humedad
400018306,El cliente comunica que en la entrega ha recibido tres sacos rotos. Se adjunta comunicacion de cliente con CMR y fotos,Envase,Aspecto
400018310,"El cliente informa que en el día 12/01/18, encontraron en su proceso de fabricación una sustancia anaranjada procedente del P33025 suministrato 06/11/17.",Producto,Contaminacion
400018321,"El cliente nos indica los sacos de PE017 que ha recibido están mal soldados. Nos pregunta investigar sobre el tema.

Adjuntamos mail del cliente y varias fotografías.
",Envase,Aspecto
400018323,"EVONIK CHEMICALS indica que ha recibido menos material, pero en la factura esat el importe como si hubiera recibido la totalidad de 20 tons de 

",Suministro,Cantidad
400018328,"El cliente alega que recibió en esta entrega únicamente 1.200 kg y sin embargo hemos facturado 1.375 kg. Nos envía documento con el sello de Palletways y peso por 1.200 kg. Se realizó abono por la diferencia de 175 kg (no. 1398360472).

La cantidad del pedido se cambió por orden de Stock y en función de la cantidad disponible, de 1.375 kg a 1.200 kg pero luego vieron en planta que había un pallet completo y subieron la cantidad del albarán a 1.375 kg. Planta confirma esto con el documento adjunto ""Texogan.PDF"".
",Suministro,Cantidad
400018335,"El cliente nos indica que en el camion de Pe023 hay un pallet de PE022, que no había pedido. finalmente el cliente acepta quedarse el Pe022 con un descuento comercial sobre ese pallet. Se adjunta correo del cliente indicando lo ocurrido.",Suministro,Carga erronea
400018337,"Hemos entregado un IBC de F30110CF en una entrega de 22 IBCs de P23210CF en el cliente. Expediciones se ha dado cuenta y por suerte el cliente no llego a utilizar el producto.

Adjunto los emails intercambiados en interno.

Contacto cliente
Hemos entregado un IBC de F30110CF en una entrega de 22 IBCs de P23210CF en el cliente. Expediciones se ha dado cuenta y por suerte el cliente no llego a utilizar el producto.
",Suministro,Carga erronea
400018342,"Hemos encontrado partículas metálicas y granos de grava con partículas de metal en el interior del imán presentes en una de nuestras líneas, que trabaja exclusivamente con resinas Repsol. La línea de producción está compuesta exclusivamente por ISPLEN PP 084 D2M  y ISPLEN PB300 A3M.
Necesitamos urgentemente saber cómo se han incluido estas partículas de metal en la resina / s suministrada y si podemos esperar encontrar más partículas, ya sea en la misma referencia de resinas o en cualquiera de sus referencias.

Por favor, háganos saber tan pronto como sea posible su análisis de causa raíz y el informe de acciones correctivas para evitar nuevas repeticiones.

ADJUNTO EMAIL
",Producto,Contaminacion
400018356,"El cliente informa que las cantidades recibidas (24425 kgs) no corresponden a las cantidades mencionadas en el CMR S / Nº de 16/02/2018 (24550 kgs).
Hay una diferencia de 125 kgs recibidas a menos.
Se adjunta CMR con las cantidades que recibimos.",Suministro,Cantidad
400018375,"El cliente reclama que con este albaran en vez de entregarles 4125 kg P28045 se le ha entregado el P28025
se adjunta documentacion en anexos",Suministro,Carga erronea
400018379,"El  cliente  nos informa que ha encontrado unas ""oclusiones"" negras  y un  granulado negro",Producto,Contaminacion
400018386,El cliente informa que han recibido el lote del material con mucha agua (humedad) y no puede utilizar en su producción.,Producto,Humedad
400018441,"El cliente detecta una particula metálica en el material suministrado. Informa que la situación se está repitiendo en los últimos años.

Enviará muestras para analisis.  Adjuntamos correos.

493246/MNB, entregado con  albarán 24636116
492893/MNB, entregado con  albarán 24634478
492331/MNB, entregado con  albarán 24628995
494749/MNB, entregado con  albarán 24642030
",Producto,Contaminacion
400018443,"El cliente Geotexan está teniendo problemas de consistencia y fibrilación al transformar el PP050Y1E EXP11 (actual PP051Y1E).

El cliente ya ha informado a ATD sobre este problema.

Adjunto mail de ATD y del cliente

Persona de contacto Jesús Madrid Soldán jmadrid@geotexan.com
",Producto,Propiedades
400018451," ALCUDIA PE019
faltan 5 sacos del palet, peso total para el cliente Kg 24.450 piden abono de la diferencia. Añado correo del cliente con foto",Suministro,Cantidad
400018492,"Aptar informa que nuevamente ha encontrado particulas metalicas en el PP084D2M lo que ha generado obstrucción en la entrada del molde del material.
Lote:LC-52803
Aviso de calidad anterior: 400018150
Adjunto correo.
",Producto,Contaminacion
400018503,El cliente Gazechim nos comenta que su cliente TOPY le hizo llegar una reclamación sobre un pallet de P0720CP7 que ha recibido el 15.05. TOPY comenta que tanto el embalaje del pallet que los sacos están sucios y mojados. También comentan que el material dentro de los sacos está húmedo. El cliente TOPY no puede aceptar este material y Gazechim no le puede mandar otro pallet porque están todos en el mismo estado. Adjuntamos reclamación oficial del cliente TOPY con las fotografías y la reclamación de Gazechim. Gazechim nos Pide comprobar la fecha de producción del lote y las condiciones de almacenamiento. Le tenemos también que informar de la disponibilidad del producto (producto en perfecto estado y almacenado en interior).,Envase,Aspecto
400018511,"Cliente indica que encontraran particulas metálicas en los siguientes lotes:
PRIMEVA 33015(Código:204216)
Lotes: LB01322, LB27413, LB28411, LB01323, LA18412, LC03411, LD03412, LC03413
PRIMEVA 33025 (Código:204210)
Lotes:LD09412, LA20413
",Producto,Contaminacion
400018532,"Copio el mail del cliente (adjunto):

Hola Lucía, estos son los lotes posiblemente afectados

Cisterna descargada el 28/05/2018 en Espiel: LB – 2543103
Cisterna descargada el 23/05/2018 en Espiel: LD – 4020108

""Comentarte que en esta ocasión lo que hemos observado es gran cantidad de finos, pero nada de hilazas.
Esperando tu respuesta a ver si le podemos buscar un explicación a lo que ha podido pasar.""
",Producto,Propiedades
400018588,"Recibimos comunicación del cliente el día 29/06 de que han encontrado
un saco de PA440 en un palet de PA411, de una entrega de Febrero del 2.017. Se hará abono del saco al precio que se compró, 1400 eur/ton.
Envían foto adjunta.
Solicitan averiguar la causa y decirles si pueden utilizar los dos grados sin problema.",Envase,Aspecto
400018592,"Grado afectado: EVA Primeva P0720C.
Lote: nº KV-07462.
Reclamación: granza contaminada con granos negros, ó posibles requemados !.
Cantidad entregada: 1.375 kilos.
Cantidad retirada: 825 kilos. En nuestro almacén en stock bloqueado.
Cantidad de piezas desechadas: 778 piezas.
 Cantidad abonada: 1.375 kilos.
Documentación: se adjunta foto de la granza contaminada. El cliente nos remite esos granos para nuestro/vuestra comprobación del origen del problema:


el cliente ha recibido a posteriori producto nuestro del lote LD-10461, procesando sin problema.

Agradeceré nos indiqueis como proceder.
Saludos
",Producto,Contaminacion
400018602,"El cliente reclama que el material recibido con esta entrega de 3 lotes, el material esta aglomerado. Estan afectado los tres lotes.
Tienen un resto de 9625 kg en sus instalaciones.
El resto de cantidad les ha sido muy trabajoso, fabricar con el, pero lo han usado
Se adjunta foto en anexos",Producto,Propiedades
400018614,"El cliente se queja de un día de retraso en entrega y que la cisterna se haya presentado con una temperatura en su termometro de 56ºC. Cuando saco la muestra el cliente pudo observar una temperatura de 48ºC pero el tiene una temperatura maxima de 30ºC. Se han visto obligados a esperar 2 dias para utilizar el producto lo que supuso una reorganización de su planning de producción.

Pide que nos aseguremos que no vuelva a occurrir un problema de temperatura.
",Suministro,Temperatura
400018634,"Quimidroga indica que su cliente Powder Plastics recibió el 25/07 tres sacos rotos del material PE022.
No envía foto, pero indica que en el CRM  consta incidencia,
Solicita: Estamos a la espera de que nos documenten la avería.",Envase,Aspecto
400018659,"El cliente nos comenta que en sus dos últimas entrega de P1807FGC (albaranes 24675586 y 24675586), hay presencia de gel y/o que el material no se ha derretido correctamente. En un primer tiempo el cliente solicita de forma urgente la recogida del material que actualmente ocupa dos de sus silos (también habría que limpiarlos)y de suspender las entregas en curso. El cliente nos solicita entregar en urgencia en camión en saco para no parar su producción. Adjuntamos reclamación oficial del cliente, mail y fotografías.",Producto,Propiedades
400018694,"El cliente reclama que se han encontrado granos negros dentro de los sacos, del producto recibido. Nos pide una compensanción de 1.500 euros. ",Producto,Contaminacion
400018695,El cliente reclama que últimamente están aumentando las roturas de sacos. Se adjunta CMR firmado y fotos en anexos.,Envase,Aspecto
400018715,"El cliente lamenta  que han recibido un pallet menos de dos referencias.

De las referencias P28400 y P33025 teníamos confirmadas  6.875 kg de cada.
Y hemos recibido 5.500 kg. Adjunto correo del cliente piden que se le envie lo que solicitan o que se les avise antes de la recepción de mercancia",Suministro,Cantidad
400018787,"El cliente pide recibir packing list de cada entrega pero el transportista se presenta sin él, aunque el requerimiento esté cargado correctamente.",Documentacion,Docs Entrega
400018794,"El cliente General Cables informa:

""El motivo del presente mail es comunicarte que hemos procedido abrir una INC para informaros de como nos llega en algunas ocasiones el producto a nuestras instalaciones. En ente caso del ejemplo se trata del producto P33015.

Material PRIMEVA 33015
Lote: LK-18412  b/b 3
Nuestro RPM: 302167 del 18/9/2018

Como podéis observar los pallets nos llegan con restos de diferentes productos que desconocemos su procedencia y que pueden contaminar el producto P33015, en este caso.""

En adjunto el correo del cliente donde también constan varias fotos.",Envase,Aspecto
400018801,"el cliente reclama que en este envio se han encontrado en 3 palets escarabajos entre el film retractil y los sacos. Por normativas estrictas de higiene no pueden usar estos palets. Se va a intentar vender a un distribuidor.
Afectados estan 1 palet de cada material:
PRIMEVA P1550M – Charge LL-21531
PRIMEVA P33400 – Charge LR-01321
PRIMEVA P18150 – Charge LP-02532

se adjunta foto en anexos
",Envase,Aspecto
