id,codigo_cliente,material,texto_sap,analysis_de_causas,causa_raiz,category,sub_category
400018150,11197,['PP084D2MGC'],"Aptar indica que ha encontrado 1 particula metalica en el PP084D2M lo que ha generado obstrucción en la entrada del molde del material, de acuerdo a lo señalado en el correo adjunto.

14103354/24604134 lote1:KR-0250102 9.625 kgs lote2:KR-0840501 12.375 kgs
14104408/24605585 lote:KR-0550301 22.000 kgs","['Desajuste de la protección interna de la placa que al rozar con cuchillas provoca la llegada de metal al producto.', 'Rotura de varios tiles pudiendo llegar al producto', 'El producto pasa el sistema de filtro']",-1,Producto,Contaminacion
400018178,90816,['P33400P7'],"el cliente reclama que con este envio les llego un saco de menos del P33400
Se adjunta CMR en anexos","['Falló el control de la cantidad envasada, el de retirada de la línea y el de la carga al no contar los sacos del pallet no completo']",-1,Suministro,Cantidad
400018192,20874,['PP044W3FGC'],En el día 24/11/17 el cliente ha recibido la cisterna con la una numeración de precinto distinto al albarán. Ha sido el cliente que ha dado la voz de alrma. En este día ha solicitado la documentación que se envió en el día 27/11 por e-mail.,['Error al escribir el número del precinto en el CMR'],-1,Documentacion,Docs Entrega
400018195,20874,['PP044W3FGC'],"En el día 12/12/17 el cliente ha alarmado mediante e-mail que el certificado de análisis no figuraba los volátiles. En el mismo día, se envió el documento descargado desde el sistema.",,-1,Suministro,Cantidad
400018220,87467,['P28150P7'],El cliente indica que en la entrega ha recibido varios sacos rotos a causa de unos tornillos que salían de los pallets y que han roto los sacos. se adjunta CMR con indicacion de perdida de  150 Kg y peticion del cliente de recibir devolución del importe correspondiente.,,-1,Envase,Aspecto
400018227,12143,['PP050Y1EEXP9GC'],"Durante la visita el pasado 20.12 de ATD y GC al cliente, éste les informa de una contaminación en su silo donde encontraron cinta aislante, un tornillo, tuercas y más elementos metálicos. (se adjunta foto)

Al haber tenido varias entregas no son capaces de identificar el albarán afectado. Durante el mes de diciembre les hemos enviado los siguientes albaranes además del referenciado en el aviso:

- 24614041
- 24614264
- 24614326
- 24614162
- 24613536",['Llegada de contaminación durante el vaciado de big bag debido a la ausencia de barreras físicas entre el big bag y el exterior.'],-1,Producto,Contaminacion
400018229,85419,['P1820CP7'],"
   The car with the plate 2976JLG unloaded at Cabopol contained TWO 1820 damaged pallets, with a total loss of 2 bags, as per attached photos.

    We need the replacement or credit of the damaged material (50 kg)

    We also present administrative costs in the amount of 75 euros.

   The proper note was made in the CMR.

   Thank you for filling in the green fields of the attached complaint. Many Thanks.
",,-1,Envase,Aspecto
400018235,92036,['P40055P7'],"El  cliente  encontró  pelets/ granza  apelmazados en  las valvulas ( ""culots"") mientras las condiciones de temperatura  y energia estuvieron respetadas .
El cliente  piensa que  hay una contaminación con nuestra granza.
 Ver mail adjunto
",['Contaminación entre sacos con PE023 por soplado '],-1,Producto,Contaminacion
400018242,20055,['PE071CP7'],"Copio la reclamación del cliente:
"". Del total del pedido, en torno a 10 pallets venían mojados, amarillentos y mal retractilados, en cuanto me envíen las fotos os las reenviaré para que veáis el estado de la mercancía y el lote para que podáis investigar de dónde han salido porque tienen pinta de ser antiguos y que han estado almacenados al sol.
El caso es que, como no podíamos parar la fabricación, se han utilizado algunos sacos y el material resultante es de baja calidad y presenta agujeros.

El cliente envía fotos (adjuntas) y comenta:
""Os paso las fotos y os confirmo el lote: KC – 13451.En la foto 1 podéis ver el bueno (derecha) frente al defectuoso (izquierda)
",,-1,Producto,Humedad
400018261,91212,['P20020P7'],"El cliente reclama que el material recibido tiene cabello de Angel.
Se adjunto mail del cliente con fotos en anexos",,-1,Producto,Contaminacion
400018270,88475,['PE023P7'],"El cliente nos indica que el dia  25/01 recibe, con el albarán 0024624087, varios grados, pero en vez de recibir 5 pallets de PE023, que estaba en su pedido, recibe 5 pallets de P28400, que nunca había pedido. Se adjunta correo del cliente pidiendo que se le envíe con urgencia el material PE023 que necesita para no parar su producción y para cumplir con sus entregas a sus clientes","['Error del cargador al cargar un grado por otro bien distinto', 'Falta de atención al trabajo que estaba realizando']",-1,Suministro,Carga erronea
400018271,87139,['P33045P7'],"El cliente indica que en la entrega 24624395 falta un saco de P33045 , 25 Kg. se adjunta correo i CMR con anotacion ( el cliente anota ambién que en la entrega hay 3 lotes distintos por cada producto, y pide que se le entregue todo del mismo lote, sobre todo por cantidades tan pequeñas)",,-1,Suministro,Cantidad
400018278,89705,['PRA034VA'],"el cliente lamenta la diferencia de 956,5 kg en la cantidad entregada.
pide que se le haga un rembolso

añado correo con ticket de pesada",['Error del personal administrativo al no comprobar el peso puesto en el ticket y tampoco le quitó el peso de los tableros'],-1,Suministro,Cantidad
400018288,12455,['PE041P7'],"El cliente envía la queja al GC. Texto:

""adjunto una NC por material mojado, que nos ha  originado mucha merma en nuestro producto final. Rogamos nos indique como proceder con el material afectado""",['Entrada de agua al silo por boca de hombre mal cerrada/poco apretada'],-1,Producto,Humedad
400018306,89616,['P1807FP7'],El cliente comunica que en la entrega ha recibido tres sacos rotos. Se adjunta comunicacion de cliente con CMR y fotos,['Fallo en envasadora'],-1,Envase,Aspecto
400018310,12768,['P33025CBP'],"El cliente informa que en el día 12/01/18, encontraron en su proceso de fabricación una sustancia anaranjada procedente del P33025 suministrato 06/11/17.",['Generación de arrollados en tapa lateral de rotativo'],-1,Producto,Contaminacion
400018321,89676,['PE017P7'],"El cliente nos indica los sacos de PE017 que ha recibido están mal soldados. Nos pregunta investigar sobre el tema.

Adjuntamos mail del cliente y varias fotografías.
",['Fallo en envasadora'],-1,Envase,Aspecto
400018323,92227,['D20210CF'],"EVONIK CHEMICALS indica que ha recibido menos material, pero en la factura esat el importe como si hubiera recibido la totalidad de 20 tons de 

",,-1,Suministro,Cantidad
400018328,12714,['PP034W3FP7'],"El cliente alega que recibió en esta entrega únicamente 1.200 kg y sin embargo hemos facturado 1.375 kg. Nos envía documento con el sello de Palletways y peso por 1.200 kg. Se realizó abono por la diferencia de 175 kg (no. 1398360472).

La cantidad del pedido se cambió por orden de Stock y en función de la cantidad disponible, de 1.375 kg a 1.200 kg pero luego vieron en planta que había un pallet completo y subieron la cantidad del albarán a 1.375 kg. Planta confirma esto con el documento adjunto ""Texogan.PDF"".
",['El error surgío por las dudas si se cargaba un pallets completo o no'],-1,Suministro,Cantidad
400018335,87139,['PE023P7'],"El cliente nos indica que en el camion de Pe023 hay un pallet de PE022, que no había pedido. finalmente el cliente acepta quedarse el Pe022 con un descuento comercial sobre ese pallet. Se adjunta correo del cliente indicando lo ocurrido.","['Pallets mal ubicados que inducen a error, ', 'No comprobar la carga realizada según procedimiento']",-1,Suministro,Carga erronea
400018337,90703,['P23210CF'],"Hemos entregado un IBC de F30110CF en una entrega de 22 IBCs de P23210CF en el cliente. Expediciones se ha dado cuenta y por suerte el cliente no llego a utilizar el producto.

Adjunto los emails intercambiados en interno.

Contacto cliente
Hemos entregado un IBC de F30110CF en una entrega de 22 IBCs de P23210CF en el cliente. Expediciones se ha dado cuenta y por suerte el cliente no llego a utilizar el producto.
","['Error del cargador al no comprobar los contenedores antes y despues de la carga, según procedimiento']",-1,Suministro,Carga erronea
400018342,10218,['PP084D2MGC'],"Hemos encontrado partículas metálicas y granos de grava con partículas de metal en el interior del imán presentes en una de nuestras líneas, que trabaja exclusivamente con resinas Repsol. La línea de producción está compuesta exclusivamente por ISPLEN PP 084 D2M  y ISPLEN PB300 A3M.
Necesitamos urgentemente saber cómo se han incluido estas partículas de metal en la resina / s suministrada y si podemos esperar encontrar más partículas, ya sea en la misma referencia de resinas o en cualquiera de sus referencias.

Por favor, háganos saber tan pronto como sea posible su análisis de causa raíz y el informe de acciones correctivas para evitar nuevas repeticiones.

ADJUNTO EMAIL
",['Desajuste de la protección interna de la placa que al rozar con cuchillas provoca la llegada de metal al producto.'],-1,Producto,Contaminacion
400018356,83997,['PP015G3EP7'],"El cliente informa que las cantidades recibidas (24425 kgs) no corresponden a las cantidades mencionadas en el CMR S / Nº de 16/02/2018 (24550 kgs).
Hay una diferencia de 125 kgs recibidas a menos.
Se adjunta CMR con las cantidades que recibimos.","['No consideramos que exista causa raiz, aunque admitamos la reclamación']",-1,Suministro,Cantidad
400018375,84808,['P28045P7'],"El cliente reclama que con este albaran en vez de entregarles 4125 kg P28045 se le ha entregado el P28025
se adjunta documentacion en anexos","['Error de rotulación en la linea de envasado, aunque se vió que estaba mal rotulado se retiró de la zona de espera sin cambiar la impresión, dando lugar a error en la carga.']",-1,Suministro,Carga erronea
400018379,89580,['P1820CP7'],"El  cliente  nos informa que ha encontrado unas ""oclusiones"" negras  y un  granulado negro",['Contaminación en el silo de clasificación'],-1,Producto,Contaminacion
400018386,83997,['PP015G3EP7'],El cliente informa que han recibido el lote del material con mucha agua (humedad) y no puede utilizar en su producción.,,-1,Producto,Humedad
400018441,12768,['P33015CBP'],"El cliente detecta una particula metálica en el material suministrado. Informa que la situación se está repitiendo en los últimos años.

Enviará muestras para analisis.  Adjuntamos correos.

493246/MNB, entregado con  albarán 24636116
492893/MNB, entregado con  albarán 24634478
492331/MNB, entregado con  albarán 24628995
494749/MNB, entregado con  albarán 24642030
",['Mala limpieza del magnetgrid previo al inicio de la campaña'],-1,Producto,Contaminacion
400018443,12143,['PP050Y1EEXP11GC'],"El cliente Geotexan está teniendo problemas de consistencia y fibrilación al transformar el PP050Y1E EXP11 (actual PP051Y1E).

El cliente ya ha informado a ATD sobre este problema.

Adjunto mail de ATD y del cliente

Persona de contacto Jesús Madrid Soldán jmadrid@geotexan.com
",['Transición no suficiente entre campaña de PP050Y1EEXP11 no siguiendo rueda de programación'],-1,Producto,Propiedades
400018451,89799,['PE019P7']," ALCUDIA PE019
faltan 5 sacos del palet, peso total para el cliente Kg 24.450 piden abono de la diferencia. Añado correo del cliente con foto","['Fallo en envasado al comunicar/dar de alta la cantidad envasada, fallo al retirar la producción de la zona de espera y al cargar el camión']",-1,Suministro,Cantidad
400018492,11197,['PP084D2MGC'],"Aptar informa que nuevamente ha encontrado particulas metalicas en el PP084D2M lo que ha generado obstrucción en la entrada del molde del material.
Lote:LC-52803
Aviso de calidad anterior: 400018150
Adjunto correo.
",['Desajuste de la protección interna de la placa que al rozar con cuchillas provoca la llegada de metal al producto.'],-1,Producto,Contaminacion
400018503,83921,['P0720CP7'],El cliente Gazechim nos comenta que su cliente TOPY le hizo llegar una reclamación sobre un pallet de P0720CP7 que ha recibido el 15.05. TOPY comenta que tanto el embalaje del pallet que los sacos están sucios y mojados. También comentan que el material dentro de los sacos está húmedo. El cliente TOPY no puede aceptar este material y Gazechim no le puede mandar otro pallet porque están todos en el mismo estado. Adjuntamos reclamación oficial del cliente TOPY con las fotografías y la reclamación de Gazechim. Gazechim nos Pide comprobar la fecha de producción del lote y las condiciones de almacenamiento. Le tenemos también que informar de la disponibilidad del producto (producto en perfecto estado y almacenado en interior).,"['Al estar los pallets a la intemperie, la causa de la suciedad es el temporal de viento y lluvia. El cargador tenía que a verlo visto y no cargarlo nunca en esas condiciones']",-1,Envase,Aspecto
400018511,12768,['P33015CBP'],"Cliente indica que encontraran particulas metálicas en los siguientes lotes:
PRIMEVA 33015(Código:204216)
Lotes: LB01322, LB27413, LB28411, LB01323, LA18412, LC03411, LD03412, LC03413
PRIMEVA 33025 (Código:204210)
Lotes:LD09412, LA20413
",['Fabricación de producto para cable sin filtro'],-1,Producto,Contaminacion
400018532,12455,['PE041GC'],"Copio el mail del cliente (adjunto):

Hola Lucía, estos son los lotes posiblemente afectados

Cisterna descargada el 28/05/2018 en Espiel: LB – 2543103
Cisterna descargada el 23/05/2018 en Espiel: LD – 4020108

""Comentarte que en esta ocasión lo que hemos observado es gran cantidad de finos, pero nada de hilazas.
Esperando tu respuesta a ver si le podemos buscar un explicación a lo que ha podido pasar.""
",['Presencia excesiva de polvo por acumulación en el silo de granel'],-1,Producto,Propiedades
400018588,20153,['PA411P7'],"Recibimos comunicación del cliente el día 29/06 de que han encontrado
un saco de PA440 en un palet de PA411, de una entrega de Febrero del 2.017. Se hará abono del saco al precio que se compró, 1400 eur/ton.
Envían foto adjunta.
Solicitan averiguar la causa y decirles si pueden utilizar los dos grados sin problema.","['Reenvasado de saco que a posteriori se coloca en el pallet o se quedara en cinta de alimentación retenido', 'No cumplimiento del procedimiento ACABADO-015N']",-1,Envase,Aspecto
